video_id,title,title_length,word_count,emoji_count,has_emoji,special_char_count,is_clickbait,has_question_mark,has_exclamation,top_noun_1,top_noun_2,top_noun_3
DxRrlAJF8sw,빨간안경을 쓴 고등학생의 하루   | GRWM | 학교브이로그 | 고등학생 | 틱톡커 | 먹방 | 셀프머리자르기 | VLOG,69,26,0,0,7,0,False,False,고등학생,안경,하루
q8X3OvQcHF0,30대에 다시 대학에 갑니다….,17,7,0,0,1,0,False,False,대학,,
fflLlIFt8dw,vlog. 고등학생 워터파크 브이로그 ☀️ | 07년생 브이로그 | 김해롯데워터파크,46,16,1,1,3,0,False,False,워터파크,고등학생,김해
W_8xRMq6TiE,"styling. 요청이 수두룩했던 똥머리 묶는 법, 반묶음 묶는 법, 앞머리&옆머리 고데기, 뿌리볼륨 살리는 법, 레이어드컷 고데기 하는 법!",79,34,0,0,7,0,False,True,머리,요청,수두
SeZoXh1VsI8,제주 수학여행 Ep. 1 🍊 | 고등학교 수학여행 제주도로 떠나ㄷㅏ .. ✈️ | 함덕 해수욕장 | 제주 올레시장 | 제트보트 | 천지연 폭포 | 우린 숙소에서부터 시작해..,97,35,2,1,11,0,False,False,제주,수학여행,고등학교
hLUY51PsBnk,vlog. 스터디 윗 미! | 스터디 브이로그인 척 하면서 노는 브이로그 | 07년생 브이로그,52,21,0,0,4,0,False,True,스터디,로그인,
pMLC0pNN-f8,vlog. 18살에 허리디스크 생긴 썰 푼다 | 택배 언박싱 | 07년생 시험기간 브이로그 | 시험 끝나고 뭐했게 ~~ | 코노에서 제대로 놀아주기,82,31,0,0,7,0,False,False,시험,허리,디스크
gw4NpOYvLgI,[SUB]  SAY🤘라리사 (제발🙏) 럽 미  [차린건 쥐뿔도 없지만] EP.25 #이영지 #리사,54,23,2,1,9,0,False,False,라리사,제발,쥐뿔
EtilLIaYHB8,"[SUB] 빅보이 Mr.경수, 마침내 차쥐뿔에 등장  [차린건 쥐뿔도 없지만] EP.29 #이영지 #도경수",59,24,0,0,9,0,False,False,쥐뿔,빅보이,경수
QQnMQIxQjBM,[SUB] 죄송하지만 여권을 제게 내놓으시겠습니까?  [차린건 쥐뿔도 없지만] EP.32 #이영지 #켄타로,59,21,0,0,8,0,True,False,여권,쥐뿔,
eaGWAhzCZOM,[SUB]  이수혁은 진짜 유명한 이영지 팬임   [차린건 쥐뿔도 없지만] EP.26 #이영지 #이수혁,57,20,0,0,7,0,False,False,이수혁,이영지,팬임
25zr0KrKpEQ,[SUB] 노벨도파민상 후보 모셨습니다👩‍🎓  [차린건 쥐뿔도 없지만] EP.31 #이영지 #해원,54,20,2,1,7,0,False,False,노벨,도파민,후보
5kYPv1bprjw,영지소녀가 요청한 스몰걸 완곡하고 맞팔하기 (small girl cover),42,17,0,0,2,0,False,False,소녀,요청,스몰
4SzT7BK-kGc,keyshia cole - love (cover),27,7,0,0,3,0,False,False,,,
V0LopJT5sIM,아니 왜 술만 먹으면 집에 안 가냐고 브이로그,25,11,0,0,0,0,False,False,,,
a7He-6gyOmg,복필이의 왓츠인마이백 & 파우치 & 연애 관련 공지,28,12,0,0,2,0,False,False,복필,이의,왓츠
-bSxwfo50tA,발전이란 게 없는 제주도 수학여행 브이로그,23,8,0,0,0,0,False,False,발전,제주도,수학여행
MG_RlAZ8-s0,집나간 내새끼,7,4,0,0,0,0,False,False,새끼,,
Hx0c_7tCKTI,성기훈 - 얼음 (병맛편집),15,7,0,0,3,0,False,False,성기훈,얼음,병맛
PaALsJMIfZs,얼음 대결 |  오징어게임2,15,6,0,0,1,0,False,False,얼음,대결,오징어
EwdEQYwoQ5U,꿀벌녀가 총알을 잡았다면?  |  오징어게임2,25,11,0,0,2,0,True,False,꿀벌,총알,오징어
Xz0vR0gE7X4,얼음 Kpop 버전 |  오징어게임2,20,7,0,0,1,0,False,False,얼음,버전,오징어
eVPNreGZHZI,얼음chill  |  오징어게임2,18,6,0,0,1,0,False,False,얼음,오징어,게임
J_n4Ysi5iUM,정국 (Jung Kook) 'Never Let Go' Lyric Video,41,12,0,0,4,0,False,False,정국,,
xwADdJym_y4,[CHOREOGRAPHY] 지민 (Jimin) ‘Who’ Dance Practice,46,12,0,0,4,0,False,False,지민,,
yKJOiVU_q7A,[SPECIAL CLIP] BTS (방탄소년단) 'Life Goes On' (in the forest ver.) #2024BTSFESTA,76,20,0,0,10,0,False,False,방탄소년단,,
rXqu2gwO0T0,지민 (Jimin) 'Who' @ The Tonight Show Starring Jimmy Fallon,57,14,0,0,5,0,False,False,지민,,
qCBCnUNoFg0,오징어게임2 3분 요약 [Squid Game II 3 Minutes Summary],46,13,0,0,2,0,False,False,오징어,게임,요약
j9Lr07RMiH0,"오징어 게임 시즌1 요약 노래 (上, 下편 통합) [Squid Game Summary]",48,18,0,0,5,0,False,False,오징어,게임,시즌
IiT0Ukldeec,6·25 전쟁 요약 노래 (上~下편 통합),23,13,0,0,3,0,False,False,전쟁,요약,노래
HdOhm3v4Sg8,흑백요리사 이븐하게 2분 요약,16,8,0,0,0,0,False,False,흑백,요리사,요약
PhHoSA8PxCI,파리 올림픽 2분 요약 [Paris 2024 Olympics 2 Minutes Summary],52,12,0,0,2,0,False,False,파리,올림픽,요약
l68c3e9psH4,10년동안 지렁이게임만 한 사람의 실력 ㄷㄷ,24,10,0,0,0,1,False,False,지렁이,게임,사람
d6vfqIn4YMc,※25분 순삭※ 혜안져스 새 생존게임🤣ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,30,11,1,1,0,0,False,False,순삭,혜안,져스
nszYjF9PCS8,현실과 구분이 불가능한 극사실주의 FPS 게임,25,10,0,0,0,0,False,False,현실,구분,사실
O-BVFDsMX38,베트남 밀림에서 약탈하고 총쏘는 게임,20,8,0,0,0,0,False,False,베트남,밀림,약탈
iQsOs1DnC9M,저는 올해 나온 FPS 중 이게 제일 기대됩니다.,27,12,0,0,1,1,False,False,올해,제일,기대
Z5YbLsmM6Nw,캐릭터맞히기 인물퀴즈 이름맞히기 퀴즈게임모음 100문제,30,11,0,0,0,0,False,False,퀴즈,캐릭터,인물
n5CxDLSOwjg,음식밸런스게임질문모음 이구동성게임문제 이심전심텔레파시게임 제시어 취향테스트,41,17,0,0,0,0,False,False,게임,음식,밸런스
tTY82IpGM_E,퀴즈맞히기 눈썰미퀴즈테스트 인물퀴즈 이름맞히기 사진퀴즈 스피드퀴즈 이미지퀴즈 아이돌퀴즈 100개맞추기,56,20,0,0,0,0,False,False,퀴즈,눈썰미,테스트
7Zrg95hZ6Fw,음식퀴즈 음식맞추기 음식확대퀴즈게임 스피드게임 돼지력테스트 퀴즈문제 100개모음,44,17,0,0,0,0,False,False,음식,퀴즈,게임
mHhPOkQWOJ4,가사낭독퀴즈 가사듣고 노래맞히기 노래퀴즈 제목맞히기 음악퀴즈 이름맞히기 퀴즈맞히기 문제모음,50,19,0,0,0,0,False,False,퀴즈,가사,노래
i6DT24Hoe-c,오비 초고수와 이어달리기 과연 승자는 누구??? (로블록스 잼못타 팀챌린지 2편),45,22,0,0,5,0,True,False,오비,고수,이어달리기
0UybouvrahY,대저택과 타워초고수가 팀을 먹고 대결한다! 아니 근데 로희 뭐해???? (로블록스 잼못타 팀챌린지),55,29,0,0,7,0,True,True,저택,타워,초고
PU3-yTz9Hc8,저주받은 주사위 게임에 참가했어요 한명은 현실세계로 못돌아와요 [로블록스 죽음의 주사위],49,23,0,0,2,0,False,False,주사위,게임,참가
QSW59kJD7uA,1분 잼못타 집사가 먼저 퇴근하다니 이런날도 오네요 ㅎㅎ 그래서 꼴등은 누구?? (로블록스 1분 잼못타 2편),61,28,0,0,4,0,True,False,집사,먼저,퇴근
T28v4Rex3b0,최신 총갓겜 라이벌! 초고수 이머 vs 대저택5명??? (로블록스 라이벌 1편),44,24,0,0,6,0,True,True,라이벌,최신,고수
mMxEX3eNMlk,[모바일게임] 샌드위치 재료를 모아 달려요! Sandwich Runner,40,12,0,0,3,0,False,True,모바일,게임,샌드위치
OFOySerDDps,[모바일게임] 무지개 레이어로 장난감을 만들어요! Layer Man,37,13,0,0,3,0,False,True,모바일,게임,무지개
HFD8_38zJtE,[모바일게임] 어메이징 디지털 서커스 폼니랑 한 부분 지우기! DOP Amazing: Fun Story,57,18,0,0,4,0,False,True,모바일,게임,어메이징
V5iJMjVvAOc,[모바일게임] 무한모드 숫자 공을 합체해요! Ball Run 2048,38,15,0,0,3,0,False,True,모바일,게임,무한
SkFiPM0Nv6s,[모바일게임] 가장 큰 숫자공을 만들어요! Ball Run 2048 Infinity mode,51,16,0,0,3,0,False,True,모바일,게임,가장
xS6C-DuDGlQ,🌾noviteti iz dm drogerie🌱,25,6,2,1,0,0,False,False,,,
-GWKunwmd54,👻🎃🍂HELLOVINA 21 💎✨BATHROOM TOUR,31,6,5,1,0,0,False,False,,,
_Z6f4pMCbx4,❄️🌲VLOGMAS 13 ☃️kad te sopstveni otac pokrade,45,9,3,1,0,0,False,False,,,
iQuSSvovwV0,MNOGO LEPIH STVARI U DM-u,25,7,0,0,1,0,False,False,,,
VXaxtxwRyGw,평학이가 고고프렌즈를 몰카했다!? 점프맵 만든 사람은 평학???,35,16,0,0,5,0,True,True,평학,고고,프렌즈
hIsGv6AY1wY,아름이를 욕하면 죽는 잼못타..? 100분동안 칭찬만 하기 가능할까 ㅋㅋㅋ,41,15,0,0,3,0,True,False,아름,칭찬,
wWhdqRpH9pQ,평학이랑 모찌엘 너네 설마 사겨!?,19,9,0,0,2,0,True,True,평학,모찌,설마
GGFMFt5xzJU,평학아 주사위로 잼못타해서 바로 이겨줄게ㅋㅋㅋ,25,11,0,0,0,0,False,False,평학,주사위,바로
K_cXAaRRxAQ,잼민이 졸업타워!? 6학년까지 깰 수 있을까...?,28,12,0,0,6,0,True,True,잼민,졸업,타워
miVz9nsMYEw,"""Dancing on the Edge"" — War Thunder official cinematic trailer",62,12,0,0,2,0,False,False,,,
Fd32iyF-l8Q,(충격 실화) 성악과 가서 마이크 찢음 [한양대학교 성악과] | 전과자 ep.49 [EN],50,24,0,0,8,1,False,False,성악,충격,실화
YkrXAPxwAd8,꼬등어 댄스클립 [너 뿐이야],16,8,0,0,2,0,False,False,꼬등어,댄스,클립
w51N95Zz2Co,치지직 좋은 곳이네... [2월 1주차 주간 핫 클립],30,15,0,0,5,0,False,False,주차,주간,클립
Jeg0mSp9WAo,[SUB] 다리우스를 울리는 단 한가지 방법,24,9,0,0,2,0,False,False,다리우스,한가지,방법
GqR5kCVV7xo,일본도 겨드랑이 좋아하나요 #나는야꼬등어 #꼬등어 #치지직 #게임 #스트리머 #종겜스,47,9,0,0,6,0,False,False,일본도,겨드랑이,
dsAMzn6v5o8,황정민 - APT.,16,4,0,0,2,0,False,False,,,
B9DrBsWTlU4,황정민 - 줄게,8,4,0,0,1,0,False,False,황정민,,
nYStydQoYvg,황정민 - 얼음,8,3,0,0,1,0,False,False,황정민,얼음,
qnFocq5i4QE,Ma Boi Minsu,12,3,0,0,0,0,False,False,,,
AH1OMAMoObM,난리났다..역대 초기대신작 게임들 다터져나온다ㄷㄷ..,29,14,0,0,4,0,False,False,난리,역대,초기
Iy-h5vmzxk4,디아 개발리겠네..새로 입문하는 초보시점 POE2의 모든것,32,14,0,0,2,0,False,False,디아,입문,초보
Ykd1AbkziJI,이거 모르고 하면 시간 다날리는기라..POE2 초보자 필수 공략팁,36,15,0,0,2,0,False,False,시간,초보자,필수
Ov-fsUwuYSA,디아랑은 그냥 다르네..직접 플레이 해 본 패오엑2 솔직후기,33,15,0,0,2,0,False,False,디아,직접,플레이
nV6HCX_eVvc,새로운 게임을 원하나?이 중 세개 이상 알면 겜잘알ㅇㅈ TOP.12,37,19,0,0,2,0,True,False,게임,하나,이상
Mjh13SkoKJo,현재 난리난 해외 메이플 근황 ㄷㄷ,19,7,0,0,0,0,False,False,현재,난리,해외
Xpx9pygshUI,"대체불가 배우 이순재, 2024 KBS 연기대상 대상 수상! [2024 KBS 연기대상] | KBS 250111 방송",65,20,0,0,5,0,False,True,연기대상,대체,불가
JRtSHT4L5-o,[EP20-02] 3년 후 재회한 유진♥준상 [겨울연가] | KBS 방송,40,18,1,1,6,0,False,False,재회,유진,겨울연가
ug2LSVflA5A,[RF 온라인 넥스트] 세계관 영상 공개,22,8,0,0,2,0,False,False,온라인,넥스트,세계관
3H4nJFf7A3E,"[RF 온라인 넥스트] ""길드의 낭만"" 영상 공개",27,12,0,0,4,0,False,False,온라인,넥스트,길드
jYgp0TohjO8,SCP랑 빽룸을 섞으면 어떻게 하냐고...,23,8,0,0,3,0,False,False,빽룸,,
_sXedHvN5l4,"우주미아 Would You M I A 우왁굳, 이세돌 반응",32,13,0,0,1,0,False,False,우주,미아,이세돌
5vmw67bRt_E,왁컬로이드 - If only you (Original song),35,12,0,0,3,0,False,False,이드,,
37_vURYgqGg,하쿠니..?,6,3,0,0,3,0,True,False,쿠니,,
h6cr7A0qczA,Happy - Cover By 소피아,20,5,0,0,1,0,False,False,소피아,,
o7a0k7r8qHw,"[나작비]Fever, Show Cover - 고멤 디너쇼 (비밀소녀 풍신 프리터 해루석)",49,19,0,0,6,0,False,False,나작비,디너쇼,비밀
N_oGIELSdDo,오랜만에 합방에서 또 캐리하고 왔습니다ㅋㅋㅋㅋㅋ,26,10,0,0,0,0,False,False,합방,캐리,
t0RBTsbsGss,얘는 언젠간 내가 고소한다,14,8,0,0,0,0,False,False,,,
945XMsZiMK4,일본의 개 소름돋는 집 평면도 괴담ㄷㄷ;;,23,10,0,0,2,1,False,False,일본,평면도,괴담
kCfWbhzDbrM,집주소를 털어버리는 미친 공포게임....,22,9,0,0,4,0,False,False,주소,공포,게임
YpPsA0YvWIk,[수지맞은 우리] 마지막회 눈물의 재회 촬영떴다! 30년전 정순정이 현우 데려간 사연! 충주 분원 찾은 김마리 울린 채우리 한마디 비밀 충격폭로 89화 90화 예고 #수지맞은우리,99,39,0,0,5,1,False,True,수지,마지막,눈물
xmm7WMRliyQ,[신데렐라 게임] 20년전 진실 깨어난 유진 숨은 '이곳' 구지석이 만난 의사의 충격폭로! 15화 16화 예고 하이라이트 마지막회 #신데렐라게임 #신데렐라게임드라마,91,33,0,0,7,1,False,True,신데렐라,게임,진실
e8nE7iCNzwY,수지맞은 우리🔥최종회 결말떴네요! 최피디가 숨긴 비밀! 콩이 애아빠 충격폭로 진수지 채우리가 진나영 한진태 잡아들인 기막힌 계획! 116화 117화 예고 마지막회 #수지맞은우리,98,40,1,1,4,1,False,True,수지,최종회,결말
DCOYzQ38ipY,[신데렐라 게임]🔥마지막회 의외의 인물 등장! 구하나 울린 윤성호 한마디! 은총이 입양 윤세영 가짜임신들통 71화 72화 예고 하이라이트 마지막회 #신데렐라게임 #신데렐라게임드라마,100,35,1,1,6,0,False,True,마지막,신데렐라,게임
ujNMXJZpWLc,[신데렐라 게임] 모두 유진이의 연극! 윤세영이 얼마나 나쁜 인간인지 알아보기 위해 구지석은.. 14화 15화 예고 하이라이트 마지막회 #신데렐라게임 #신데렐라게임드라마,94,31,0,0,7,0,False,True,신데렐라,게임,유진
PQqvQzkgAsM,정말로 실제 같은 그래픽의 신작 공포게임 (SILENT BREATH),38,12,0,0,2,0,False,False,실제,그래픽,신작
zLag_Ffm1wE,Inside Out 2 Recap cartoon,26,5,0,0,0,0,False,False,,,
LlXeU8pRZk8,파피 플레이타임 챕터 4 병맛 요약,19,8,0,0,0,0,False,False,파피,플레이,타임
Saiw7UqX5KU,Demon slayer Season 4 op SPOOF,30,6,0,0,0,0,False,False,,,
E37WXItU_yY,Demon Slayer Season 4 Recap Complete Edition,44,7,0,0,0,0,False,False,,,
eilr-TKKFY4,도이의 피아노사우루스 먹방! [파피 플레이타임 챕터 4],31,15,0,0,3,0,False,True,이의,피아노,우루스
F5YOJgdcwYU,Evony SVS savaş taktikleri,26,5,0,0,0,0,False,False,,,
d7H1x3ytefg,Ewony Ruhani canavar kullanımı.,31,8,0,0,1,0,False,False,,,
bPpB6icWGIE,evony SVS savaş oyunları.,25,7,0,0,1,0,False,False,,,
rNnKJ7SXEiA,Evony etkinlik tanıtımı.,24,9,0,0,1,0,False,False,,,
PeSaGG5jil0,Ewony balık avı yarışması.,26,11,0,0,1,0,False,False,,,
dFD_rCzO-sI,아파트 게임,6,2,0,0,0,0,False,False,아파트,게임,
mw-CVGh0Gf0,오늘도 별이 진다네,10,5,0,0,0,0,False,False,,,
JaJvqBVrZVg,올AD 담당일진,8,4,0,0,0,0,False,False,담당,일진,
6QQGeYKb404,고학력자 출입금지,9,3,0,0,0,0,False,False,고학력자,출입,금지
mWYqBYnYv_I,2-1 에서 생긴 일,11,4,0,0,1,0,False,False,,,
LQqXXs7zWfc,뭐 이런 스킨이 다 있어?,14,7,0,0,1,0,True,False,스킨,,
bNMir5gya3c,정복 당해야겠지?,9,3,0,0,1,0,True,False,정복,,
d6am9uRgLU0,뱀 괴물과 꺾다리 괴물이 있는 백룸 탈출하기 - 3부 (The Classrooms),46,17,0,0,3,0,False,False,괴물,백룸,탈출
0aTvtI-cG-0,여론전 하려고 군대 갔다 온 척하시는 분들 고생하지 마시고 이거 보십쇼,39,16,0,0,0,0,False,False,여론,군대,고생
YlkBbPLkh0c,저니 오브 모나크는 NC가 유저 신뢰를 개똥으로 생각한다는 걸 보여준다.,40,17,0,0,1,0,False,False,저니,오브,나크
rDsV7nLysLY,호연 리뷰인데 대호연 설명회. 호연은 왜 서브컬처가 아니고 리니지인가?,39,17,0,0,2,0,True,False,호연,리뷰,설명
CJCnwwhDleY,T1 DORAN 이 너무 좋은 이유,19,7,0,0,0,0,False,False,이유,,
oYsnhi4nNYA,다들 궁금했지만 찾아보기는 귀찮았던 대호연 근황,26,8,0,0,0,0,False,False,호연,근황,
4O4bdE0PUF8,"성기훈 팀의 5인 6각, 브금은 K-응원가 국룰 ‘그대에게’ | 오징어 게임 시즌2 | 넷플릭스",53,25,0,0,4,0,False,False,성기훈,브금,응원가
zQTbNja8fis,오징어 게임 시즌2 | 현장 비하인드 | 넷플릭스,27,9,0,0,2,0,False,False,오징어,게임,시즌
38rVnu_vC7o,동네 빨래방에 나타난 수십 명의 핑크 가드들?! | 오징어 게임 시즌2 | 넷플릭스,46,18,0,0,4,0,True,True,동네,빨래,수십
aK1zxCo7vUA,재료는 들기름으로 하겠습니다. 근데 이제 최강록과 승우아빠를 곁들인. | 흑백요리사: 요리 계급 전쟁 | 넷플릭스,63,25,0,0,5,0,False,False,재료,들기름,최강
iJsWRpSetq0,오징어 게임 시즌2 | 공식 티저 예고편 | 넷플릭스,29,10,0,0,2,0,False,False,오징어,게임,시즌
KuDItd47euY,어른용 빨간망토 [Catch Me],19,7,0,0,2,0,False,False,망토,,
HgprOLwdmAY,중국판 바이오 하자드 [致命解药 : The Killing Antidote] 1화,44,13,0,0,3,0,False,False,중국,바이오,하자드
BBKUl3G2veA,돌아온 공포의 백룸,10,4,0,0,0,0,False,False,공포,백룸,
IpnFfa6BJ-I,오합지졸 개네마리4,10,4,0,0,0,0,False,False,오합지졸,마리,
VldW5vJJK1E,심령 유튜버 개네마리,11,4,0,0,0,0,False,False,심령,유튜버,마리
KTLLHbPMPJY,[로블록스] 나보다 작은 공을 잡아먹고 무한대로 커져요!! - 민또 경또 -,42,20,0,0,6,0,False,True,블록,무한,민또
sILFGwlAdyI,[로블록스] 모든 걸 삼켜버리는 최강의 쓰나미가 오고 있어요!! - 민또 경또 -,45,21,0,0,6,0,False,True,블록,모든,최강
4kg6RsTltXw,[로블록스] 끔찍한 사탕 괴물들이 만들어지는 사탕 공장을 파괴해야 해요!! - 민또 경또 -,51,24,0,0,6,0,False,True,사탕,블록,괴물
uXehcRxMqBc,[로블록스] 인류를 90% 잡아먹은 얼굴 괴물이 천장을 부수고 쳐들어왔어요!! - 민또 경또 -,53,24,0,0,7,0,False,True,블록,인류,얼굴
PP3hoFrtZ0w,[로블록스] 스프런키 친구들과 함께 음악을 만들어요~!! - 민또 경또 -,41,20,0,0,7,0,False,True,블록,스프,런키
IUeluCc5SyQ,신규 캐릭터 히스이 미리보기 | 이터널 리턴,24,9,0,0,1,0,False,False,신규,캐릭터,히스
PqwLZS3zXmk,신규 캐릭터 가넷 미리보기 | 이터널 리턴,23,8,0,0,1,0,False,False,신규,캐릭터,가넷
MHgW4Fk-Aag,시즌 5 - 럭키를 소개합니다. | 이터널 리턴,26,12,0,0,3,0,False,False,시즌,럭키,소개
W_H6ebH_8K4,'역대급 사이즈 부르는 게 값’ 무조건 통째로 꺼내야 한다!｜땅속에 박힌 90톤 거대한 돌을 꺼내 자르고 갈고닦아 간판석을 만드는 과정｜한국의 오석 공장｜극한직업｜#골라듄다큐,97,42,0,0,3,1,False,True,역대,사이즈,무조건
p9CMIWnNnlY,26시간 진통끝에 드디어 흔식이 만났습니다!!!,26,9,0,0,3,1,False,True,진통,식이,
z_G0tHiPCqs,"어몽어스 실사판!!! 슈뻘맨, 백앤아, 신이, 씁, 정현 중에 누가 임포스터?!?!",46,22,0,0,11,0,True,True,어몽,어스,실사판
U_8ICEacZ5s,흔한남매 유튜브 3개월정지?! 그리고 두바이 초콜릿 만들기!ㅋㅋㅋ,36,14,0,0,3,0,True,True,남매,유튜브,개월
NFLTNnUBfFs,같이 목욕하던 으뜸이랑 에이미?! 욕조에서 재밌게노는 꿀팁!ㅋㅋㅋㅋ,37,15,0,0,3,0,True,True,목욕,으뜸,에이미
Fgz5mBKDA2c,8번출구 실사판! 나갈수 없는 지하쳘역이 실제로 있다면?!,32,13,0,0,3,0,True,True,출구,실사판,지하쳘역
